Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,13161.3,10504.6,13185,10516.7,8209.4248,32751.10156,254.98628,-1.8261,1.07301,2813.71216,35790.10938,8816,1,-1,5,0,0,555.67811,8.55229,13161.3,10504.6,13185,10516.7
405/647,13095,10457.8,13164.2,10517.3,6478.12891,35935.42578,300.67465,27.30151,1.11218,2738.6543,39321.9375,24970,1,-1,5,0,0,609.70559,10.15732,13095,10457.8,13164.2,10517.3
405/647,13109.1,10462.4,13167.9,10518,7728.93896,46997.23828,314.80124,-21.79756,1.16989,2885.69702,51526.84375,22967,1,-1,7,0,0,797.38804,8.94912,13109.1,10462.4,13167.9,10518
405/647,13055,10426.9,13177.3,10518.5,4552.00098,20198.8125,268.91931,86.12778,1.06623,2369.4104,23349.89063,46556,1,-1,-5,0,0,342.70719,12.98754,13055,10426.9,13177.3,10518.5
405/647,13114.5,10472.9,13169.4,10525.2,7760.32275,31263.56836,256.23569,-0.29376,1.1147,3078.64624,35361.32813,22537,1,-1,5,0,0,530.43959,9.16554,13114.5,10472.9,13169.4,10525.2
405/647,13095.9,10470.1,13167.7,10526,22034.87305,106628.0313,280.82816,-0.07439,1.05824,3309.01514,113822.2656,25630,1,-1,5,0,0,1809.12582,4.31453,13095.9,10470.1,13167.7,10526
405/647,13047.5,10433.9,13169.8,10525.6,3350.67603,19342.74805,306.72778,90,1.03843,2592.8772,22593.01563,46551,1,-1,6,0,0,328.1826,17.31244,13047.5,10433.9,13169.8,10525.6
405/647,13107.1,10469,13169.9,10519,5594.16602,30207.04297,296.65158,28.68265,1.22262,2735.18018,33704.17188,24250,1,-1,9,0,0,512.51384,11.44261,13107.1,10469,13169.9,10519
405/647,13080.2,10448.7,13175.2,10525.6,6674.04688,37782.46484,303.74612,25.44336,1.11977,2539.42725,42410.0625,33117,1,-1,5,0,0,641.04375,9.69535,13080.2,10448.7,13175.2,10525.6
405/647,13130.2,10462.1,13191.2,10526.3,3456.07983,19980.92383,306.95599,4.10513,1.21278,2550.41016,22937.90625,25300,1,-1,7,0,0,339.01034,16.75138,13130.2,10462.1,13191.2,10526.3
405/647,13145.8,10486.1,13193.4,10525.1,4313.66016,21539.65234,285.27032,-24.53447,1.13665,3119.43579,24780.64063,17508,1,-1,7,0,0,365.45682,14.91065,13145.8,10486.1,13193.4,10525.1
